target,tf,mor
PLXNC1,IRF4,1
POU2AF1,IRF4,1
PPP2R5C,IRF4,1
PTK2B,IRF4,1
RABGAP1L,IRF4,1
RAPGEF6,IRF4,1
RHOH,IRF4,1
RTN4,IRF4,1
SAMD4A,IRF4,1
SLAMF7,IRF4,1
SMARCA2,IRF4,1
SMG6,IRF4,1
SORBS1,IRF4,1
SORL1,IRF4,1
SP100,IRF4,1
SP140,IRF4,1
TCF4,IRF4,1
TENM2,IRF4,1
TENM4,IRF4,1
TXNDC11,IRF4,1
ZEB1,IRF4,1
ZNF365,IRF4,1
CXCL10,IRF7,1
IFNA1,IRF7,1
IFNA13,IRF7,1
IFNA2,IRF7,1
IFNB1,IRF7,1
ATF4,IRF7,1
CCL5,IRF7,1
CD80,IRF7,1
IFNL1,IRF7,1
IFNL2,IRF7,1
IFNL3,IRF7,1
NR1H4,IRF7,1
CD68,IRF8,-1
CYBB,IRF8,1
IL12A,IRF8,1
NCF2,IRF8,1
NF1,IRF8,1
TLR3,IRF8,-1
TLR4,IRF8,1
CFLAR,IRF8,1
CIITA,IRF8,1
DAB2,IRF8,1
GAS2,IRF8,-1
IGF1,IRF8,1
IL10,IRF8,1
IL1B,IRF8,1
IFIT3,IRF9,1
IL27,IRF9,-1
IRF7,IRF9,1
PML,IRF9,1
ADAR,IRF9,1
ISG15,IRF9,1
KSR1,IRF9,1
MX1,IRF9,1
OAS2,IRF9,1
OAS3,IRF9,1
RSAD2,IRF9,1
SAMD9L,IRF9,1
ARHGEF1,JARID2,-1
AC005256.1,JARID2,-1
AC005514.2,JARID2,-1
AC005597.1,JARID2,-1
AC008060.7,JARID2,-1
AC008060.8,JARID2,-1
AC009336.19,JARID2,-1
AC009487.4,JARID2,-1
AC009487.5,JARID2,-1
AC009531.2,JARID2,-1
AC012354.6,JARID2,-1
AC012531.1,JARID2,-1
AC012531.2,JARID2,-1
AC012531.25,JARID2,-1
AC018730.4,JARID2,-1
AC079135.1,JARID2,-1
AC093702.1,JARID2,-1
ADGRB1,JARID2,-1
ALX4,JARID2,-1
ARHGAP36,JARID2,-1
ARX,JARID2,-1
BAHCC1,JARID2,-1
BARHL1,JARID2,-1
BARHL2,JARID2,-1
BARX1,JARID2,-1
BCOR,JARID2,-1
BMI1,JARID2,-1
C17ORF82,JARID2,-1
C1ORF61,JARID2,-1
C1QL4,JARID2,-1
C5ORF66,JARID2,-1
CASZ1,JARID2,-1
CBLN1,JARID2,-1
CBX4,JARID2,-1
CBX8,JARID2,-1
CCDC140,JARID2,-1
CDKN2A,JARID2,-1
CDX2,JARID2,-1
CERKL,JARID2,-1
COL2A1,JARID2,-1
COMP,JARID2,-1
CRLF1,JARID2,-1
CTB,JARID2,-1
CTC,JARID2,-1
CTD,JARID2,-1
DLEU2,JARID2,-1
DLX1,JARID2,-1
DLX2,JARID2,-1
DLX4,JARID2,-1
DLX5,JARID2,-1
DLX6,JARID2,-1
DMRT2,JARID2,-1
DMRT3,JARID2,-1
DMTN,JARID2,-1
DNAJC22,JARID2,-1
EBF1,JARID2,-1
EBF3,JARID2,-1
EBF4,JARID2,-1
EMX1,JARID2,-1
EMX2,JARID2,-1
EMX2OS,JARID2,-1
EN1,JARID2,-1
EN2,JARID2,-1
EOMES,JARID2,-1
EPHB3,JARID2,-1
ESRRG,JARID2,-1
EVX1,JARID2,-1
EVX2,JARID2,-1
FENDRR,JARID2,-1
FEZF1,JARID2,-1
FEZF2,JARID2,-1
FGF17,JARID2,-1
FGF9,JARID2,-1
FLI1,JARID2,-1
FOXA1,JARID2,-1
FOXA2,JARID2,-1
FOXC1,JARID2,-1
FOXC2,JARID2,-1
FOXCUT,JARID2,-1
FOXD1,JARID2,-1
FOXD2,JARID2,-1
FOXE1,JARID2,-1
FOXF1,JARID2,-1
FOXF2,JARID2,-1
FOXG1,JARID2,-1
FOXL1,JARID2,-1
GAD1,JARID2,-1
GATA2,JARID2,-1
GATA3,JARID2,-1
GATA4,JARID2,-1
GATA6,JARID2,-1
GBX2,JARID2,-1
GMDS,JARID2,-1
GSC,JARID2,-1
GSE1,JARID2,-1
GSX2,JARID2,-1
HAGLR,JARID2,-1
HAND1,JARID2,-1
HAND2,JARID2,-1
HLX,JARID2,-1
HMX1,JARID2,-1
HMX2,JARID2,-1
HMX3,JARID2,-1
HOTAIR,JARID2,-1
HOTAIR_2.1,JARID2,-1
HOTAIR_3.1,JARID2,-1
HOTAIRM1,JARID2,-1
HOTAIRM1_2.1,JARID2,-1
HOTAIRM1_3.1,JARID2,-1
HOTAIRM1_4.1,JARID2,-1
HOTAIRM1_5.1,JARID2,-1
HOTTIP,JARID2,-1
HOTTIP_1.1,JARID2,-1
HOTTIP_2.1,JARID2,-1
HOTTIP_3.1,JARID2,-1
HOTTIP_4.1,JARID2,-1
HOXA,JARID2,-1
HOXA1,JARID2,-1
HOXA10,JARID2,-1
HOXA11,JARID2,-1
HOXA13,JARID2,-1
HOXA2,JARID2,-1
HOXA3,JARID2,-1
HOXA4,JARID2,-1
HOXA5,JARID2,-1
HOXA6,JARID2,-1
HOXA7,JARID2,-1
HOXA9,JARID2,-1
HOXB,JARID2,-1
HOXB13,JARID2,-1
HOXB3,JARID2,-1
HOXB4,JARID2,-1
HOXB5,JARID2,-1
HOXB6,JARID2,-1
HOXB7,JARID2,-1
HOXB8,JARID2,-1
HOXB9,JARID2,-1
HOXC,JARID2,-1
HOXC10,JARID2,-1
HOXC11,JARID2,-1
HOXC12,JARID2,-1
HOXC13,JARID2,-1
HOXC4,JARID2,-1
HOXC5,JARID2,-1
HOXC6,JARID2,-1
HOXC8,JARID2,-1
HOXC9,JARID2,-1
HOXD,JARID2,-1
HOXD10,JARID2,-1
HOXD11,JARID2,-1
HOXD12,JARID2,-1
HOXD13,JARID2,-1
HOXD3,JARID2,-1
HOXD4,JARID2,-1
HOXD8,JARID2,-1
HOXD9,JARID2,-1
HSF4,JARID2,-1
HYMAI,JARID2,-1
IGF2,JARID2,-1
IRX3,JARID2,-1
IRX4,JARID2,-1
ISL1,JARID2,-1
LBX1,JARID2,-1
LHX2,JARID2,-1
LHX3,JARID2,-1
LHX4,JARID2,-1
LHX5,JARID2,-1
LHX6,JARID2,-1
LHX8,JARID2,-1
LHX9,JARID2,-1
LINC00261,JARID2,-1
LINC00461,JARID2,-1
LINC00682,JARID2,-1
LINC01097,JARID2,-1
LINC01143,JARID2,-1
LINC01158,JARID2,-1
LINC01159,JARID2,-1
LINC01210,JARID2,-1
LINC01230,JARID2,-1
LINC01385,JARID2,-1
LINC01391,JARID2,-1
LINC01475,JARID2,-1
LINC01833,JARID2,-1
LINC01956,JARID2,-1
LINC02086,JARID2,-1
LINC02202,JARID2,-1
LMX1B,JARID2,-1
MECOM,JARID2,-1
MEIS1,JARID2,-1
MEIS2,JARID2,-1
MIR10A,JARID2,-1
MIR10B,JARID2,-1
MIR196A1,JARID2,-1
MIR196A2,JARID2,-1
MIR196B,JARID2,-1
MIR3185,JARID2,-1
MIR3663,JARID2,-1
MIR3663HG,JARID2,-1
MIR615,JARID2,-1
MIR6720,JARID2,-1
MIR9,JARID2,-1
MNX1,JARID2,-1
MSX1,JARID2,-1
MSX2,JARID2,-1
MT1M,JARID2,-1
MYH6,JARID2,-1
MYL7,JARID2,-1
NBEA,JARID2,-1
NEUROD2,JARID2,-1
NEUROG1,JARID2,-1
NEUROG3,JARID2,-1
NFATC1,JARID2,-1
NFIA,JARID2,-1
NFIC,JARID2,-1
NFIX,JARID2,-1
NKX2,JARID2,-1
NKX6,JARID2,-1
NPPA,JARID2,-1
NR2E1,JARID2,-1
NR2F1,JARID2,-1
NR2F2,JARID2,-1
NR4A3,JARID2,-1
NRGN,JARID2,-1
NRN1,JARID2,-1
NRXN2,JARID2,-1
OLIG2,JARID2,-1
OLIG3,JARID2,-1
ONECUT1,JARID2,-1
ONECUT2,JARID2,-1
ONECUT3,JARID2,-1
OSR1,JARID2,-1
OSR2,JARID2,-1
OSTM1,JARID2,-1
OTP,JARID2,-1
OTX1,JARID2,-1
PAH,JARID2,-1
PAX1,JARID2,-1
PAX2,JARID2,-1
PAX3,JARID2,-1
PAX5,JARID2,-1
PAX6,JARID2,-1
PAX7,JARID2,-1
PAX9,JARID2,-1
PDE10A,JARID2,-1
PITX1,JARID2,-1
PITX2,JARID2,-1
PLAGL1,JARID2,-1
POU3F2,JARID2,-1
POU4F1,JARID2,-1
POU4F2,JARID2,-1
POU4F3,JARID2,-1
PPP2R2C,JARID2,-1
PRAC1,JARID2,-1
PRAC2,JARID2,-1
PRDM13,JARID2,-1
PRDM6,JARID2,-1
PRDM8,JARID2,-1
PROX1,JARID2,-1
PRRX1,JARID2,-1
PTF1A,JARID2,-1
PTH1R,JARID2,-1
PTPRG,JARID2,-1
RAI1,JARID2,-1
RAX,JARID2,-1
RCN1,JARID2,-1
RFX4,JARID2,-1
RNU6,JARID2,-1
ROBO3,JARID2,-1
RP1,JARID2,-1
RP11,JARID2,-1
RP4,JARID2,-1
SAMD11,JARID2,-1
SATB2,JARID2,-1
SENCR,JARID2,-1
SFTA3,JARID2,-1
SHH,JARID2,-1
SHOX2,JARID2,-1
SIM1,JARID2,-1
SIX1,JARID2,-1
SIX2,JARID2,-1
SIX3,JARID2,-1
SIX3OS1_1.1,JARID2,-1
SIX3OS1_2.1,JARID2,-1
SIX3OS1_3.1,JARID2,-1
SIX3OS1_4.1,JARID2,-1
SIX3OS1_5.1,JARID2,-1
SIX3OS1_6.1,JARID2,-1
SIX3OS1_7.1,JARID2,-1
SKOR1,JARID2,-1
SKOR2,JARID2,-1
SLC4A10,JARID2,-1
SOX1,JARID2,-1
SOX14,JARID2,-1
SOX3,JARID2,-1
SP8,JARID2,-1
SP9,JARID2,-1
SPTBN4,JARID2,-1
SSPN,JARID2,-1
STK3,JARID2,-1
TAL1,JARID2,-1
TARID,JARID2,-1
TBR1,JARID2,-1
TBX1,JARID2,-1
TBX15,JARID2,-1
TBX18,JARID2,-1
TBX2,JARID2,-1
TBX20,JARID2,-1
TBX3,JARID2,-1
TBX4,JARID2,-1
TBX5,JARID2,-1
TCF21,JARID2,-1
TFAP2A,JARID2,-1
TFAP2B,JARID2,-1
TFAP2D,JARID2,-1
TLX1,JARID2,-1
TMEM59L,JARID2,-1
TNRC18,JARID2,-1
TRADD,JARID2,-1
TTC6,JARID2,-1
UNCX,JARID2,-1
VAX2,JARID2,-1
VAX2OS1_3.1,JARID2,-1
VGLL2,JARID2,-1
WNT10A,JARID2,-1
WNT5A,JARID2,-1
WNT5B,JARID2,-1
WNT7B,JARID2,-1
WT1,JARID2,-1
ZBTB7C,JARID2,-1
ZEB2,JARID2,-1
ZFHX3,JARID2,-1
ZFHX4,JARID2,-1
ZIC1,JARID2,-1
ZIC2,JARID2,-1
ZIC4,JARID2,-1
ZNF536,JARID2,-1
ABCB1,JUN,1
ACTA1,JUN,1
APP,JUN,1
ATF3,JUN,1
BATF3,JUN,1
BDKRB1,JUN,1
BRCA1,JUN,1
CCL2,JUN,1
CCL4,JUN,1
CCL5,JUN,1
CCND1,JUN,1
CCND2,JUN,1
CD44,JUN,1
CD82,JUN,1
CDKN1A,JUN,-1
CHGA,JUN,1
CREM,JUN,1
CSF2,JUN,1
CSTA,JUN,1
CTSL,JUN,1
CXCL8,JUN,1
CYP11A1,JUN,1
CYP19A1,JUN,-1
CYP2J2,JUN,1
DDIT3,JUN,1
EDN1,JUN,1
EGFR,JUN,1
ELN,JUN,1
ETS1,JUN,1
ETS2,JUN,1
EZR,JUN,1
F3,JUN,1
FAS,JUN,1
FASLG,JUN,1
FOS,JUN,1
FOSL1,JUN,1
GCLC,JUN,1
GJA1,JUN,1
GNRHR,JUN,1
HEY1,JUN,1
ICAM1,JUN,1
IER5,JUN,1
IFNB1,JUN,1
IFNG,JUN,1
IGF1,JUN,1
IL12A,JUN,1
IL12B,JUN,1
IL1A,JUN,1
IL1B,JUN,1
IL2,JUN,-1
IL24,JUN,1
IL5,JUN,1
IL5RA,JUN,1
IL6,JUN,1
IL8,JUN,1
ITGAX,JUN,1
IVL,JUN,1
KRT16,JUN,1
LBP,JUN,-1
MAT2A,JUN,1
MGP,JUN,1
MMP1,JUN,1
MMP12,JUN,1
MMP13,JUN,1
MMP2,JUN,1
MMP3,JUN,1
MMP7,JUN,1
MMP9,JUN,1
MYB,JUN,1
MYC,JUN,-1
NAT1,JUN,1
NFKB2,JUN,1
NGF,JUN,1
NOS2,JUN,1
NOX5,JUN,1
NPY,JUN,1
NQO1,JUN,-1
NR3C1,JUN,1
NTRK1,JUN,1
NTS,JUN,1
OXTR,JUN,1
PDHA1,JUN,1
PENK,JUN,1
PGR,JUN,-1
PLA2G4A,JUN,1
PLAT,JUN,1
PLAUR,JUN,1
POLD2,JUN,1
PPARA,JUN,1
PPARD,JUN,1
PTGS2,JUN,1
PTN,JUN,1
PTX3,JUN,1
RARB,JUN,1
RELB,JUN,1
REN,JUN,1
RHOB,JUN,1
RUNX2,JUN,1
SELE,JUN,1
SERPINE1,JUN,1
SMAD7,JUN,1
SPI1,JUN,1
SPP1,JUN,1
SPRR1A,JUN,1
SPRR1B,JUN,1
SPRR3,JUN,1
STMN1,JUN,1
TFF1,JUN,1
TFPI2,JUN,1
TGFB1,JUN,1
TIMP2,JUN,1
TNC,JUN,1
TNF,JUN,1
TNFRSF10A,JUN,1
TP53,JUN,-1
TXN,JUN,1
UGT2B15,JUN,1
VCAM1,JUN,1
VDR,JUN,1
VEGFA,JUN,-1
VIM,JUN,1
CDKN2A,JUNB,1
CLU,JUNB,1
EGFR,JUNB,1
IVL,JUNB,1
PTGS2,JUNB,1
PIM1,JUNB,1
ABCC1,JUNB,1
AKAP13,JUNB,1
AMPD3,JUNB,1
AUTS2,JUNB,1
BACH1,JUNB,1
BHLHE40,JUNB,1
CCDC12,JUNB,1
CMIP,JUNB,1
CUEDC1,JUNB,1
DMD,JUNB,1
EGR2,JUNB,1
EHD1,JUNB,1
EHF,JUNB,1
FHAD1,JUNB,1
FOSL1,JUNB,1
FOXK1,JUNB,1
GMDS,JUNB,1
GNA12,JUNB,1
IER5,JUNB,1
KALRN,JUNB,1
KAZN,JUNB,1
KCNMA1,JUNB,1
KLF6,JUNB,1
LIMS1,JUNB,1
LMNA,JUNB,1
MICAL2,JUNB,1
NACA2,JUNB,1
ROCK2,JUNB,1
RTN4,JUNB,1
SEC14L1,JUNB,1
SH3BP5,JUNB,1
SLC12A8,JUNB,1
SMARCA2,JUNB,1
SPRED2,JUNB,1
TBC1D14,JUNB,1
TGIF1,JUNB,1
TIAM2,JUNB,1
TMSB4X,JUNB,1
TNRC6B,JUNB,1
UBC,JUNB,1
VOPP1,JUNB,1
WWTR1,JUNB,1
ZBTB20,JUNB,1
ZFP36L1,JUNB,1
ZFP36L2,JUNB,1
ZNF217,JUNB,1
CCL5,JUND,1
CCR4,JUND,1
CD40LG,JUND,1
CLU,JUND,1
CSTA,JUND,1
FOSL1,JUND,1
GADD45A,JUND,1
IL3,JUND,1
IL6,JUND,1
ITGAV,JUND,-1
ITGB3,JUND,-1
IVL,JUND,1
MMP13,JUND,1
MYB,JUND,1
NOS2,JUND,1
NQO2,JUND,1
PLAUR,JUND,1
SOX4,JUND,1
TGFB1,JUND,1
CELF1,KDM5A,1
FBXL20,KDM5A,1
GDAP2,KDM5A,1
IK,KDM5A,1
MCM9,KDM5A,1
RBM15,KDM5A,1
RNF40,KDM5A,1
SMCR8,KDM5A,1
TBCCD1,KDM5A,1
ABCA11P,KDM5A,1
ACIN1,KDM5A,1
ACO2,KDM5A,1
ACOX3,KDM5A,1
ADPGK,KDM5A,1
ALG1,KDM5A,1
ALG3,KDM5A,1
ANAPC5,KDM5A,1
ANKRD54,KDM5A,1
APEH,KDM5A,1
APTX,KDM5A,1
ATG3,KDM5A,1
ATP5J2,KDM5A,1
B9D1,KDM5A,1
BANP,KDM5A,1
BCL2L13,KDM5A,1
BECN1,KDM5A,1
BRCA1,KDM5A,1
C12ORF73,KDM5A,1
C1ORF109,KDM5A,1
C21ORF58,KDM5A,1
CAP1,KDM5A,1
CAPZA1,KDM5A,1
CCDC115,KDM5A,1
CCDC124,KDM5A,1
CCDC189,KDM5A,1
CCDC59,KDM5A,1
CCDC77,KDM5A,1
CCT6B,KDM5A,1
CENPL,KDM5A,1
CENPT,KDM5A,1
CGGBP1,KDM5A,1
CHFR,KDM5A,1
CLCN3,KDM5A,1
CLK3,KDM5A,1
CNOT7,KDM5A,1
COQ5,KDM5A,1
CTD,KDM5A,1
CTDNEP1,KDM5A,1
CYB5D2,KDM5A,1
DALRD3,KDM5A,1
DCAKD,KDM5A,1
DDX19B,KDM5A,1
DERL2,KDM5A,1
DIDO1,KDM5A,1
DNAAF5,KDM5A,1
DNAJB11,KDM5A,1
DNAJC7,KDM5A,1
ECE2,KDM5A,1
EIF2S3,KDM5A,1
EIF3H,KDM5A,1
ELP5,KDM5A,1
ETF1,KDM5A,1
EXOSC3,KDM5A,1
FAM200A,KDM5A,1
FAM222B,KDM5A,1
FANCC,KDM5A,1
FBXL12,KDM5A,1
FBXO22,KDM5A,1
FIS1,KDM5A,1
GABARAP,KDM5A,1
GALK2,KDM5A,1
GBAS,KDM5A,1
GGA3,KDM5A,1
GMPR2,KDM5A,1
GPR137,KDM5A,1
GSTO2,KDM5A,1
GTF2E1,KDM5A,1
HIRA,KDM5A,1
HKR1,KDM5A,1
HM13,KDM5A,1
HSP90AA1,KDM5A,1
IFT74,KDM5A,1
IFT80,KDM5A,1
IMP4,KDM5A,1
IPO11,KDM5A,1
IQCG,KDM5A,1
ISG20L2,KDM5A,1
KARS,KDM5A,1
LINC00921,KDM5A,1
LINC01311,KDM5A,1
LRRC14,KDM5A,1
LUC7L2,KDM5A,1
MAIP1,KDM5A,1
MCMBP,KDM5A,1
MFSD1,KDM5A,1
MIR3655,KDM5A,1
MRPL36,KDM5A,1
MRPL39,KDM5A,1
MRPL40,KDM5A,1
MRPS14,KDM5A,1
MRPS27,KDM5A,1
MRPS7,KDM5A,1
MRRF,KDM5A,1
MTMR4,KDM5A,1
MUS81,KDM5A,1
NAPA,KDM5A,1
NDUFA2,KDM5A,1
NDUFAF8,KDM5A,1
NDUFV3,KDM5A,1
NEDD8,KDM5A,1
NKIRAS2,KDM5A,1
NMT1,KDM5A,1
NOL12,KDM5A,1
NSUN6,KDM5A,1
NUDC,KDM5A,1
NUP37,KDM5A,1
NUP88,KDM5A,1
OSBPL9,KDM5A,1
OTUD5,KDM5A,1
P4HB,KDM5A,1
PARL,KDM5A,1
PARPBP,KDM5A,1
PCLAF,KDM5A,1
PCNT,KDM5A,1
PEX14,KDM5A,1
PHF5A,KDM5A,1
PPP4R3B,KDM5A,1
PRRG2,KDM5A,1
PSMC2,KDM5A,1
PSMD13,KDM5A,1
PSME3,KDM5A,1
PSTK,KDM5A,1
PTCD1,KDM5A,1
PTPA,KDM5A,1
RABGEF1,KDM5A,1
RABL3,KDM5A,1
RAD9A,KDM5A,1
RHNO1,KDM5A,1
RNASEK,KDM5A,1
RNF121,KDM5A,1
RNF167,KDM5A,1
RP1,KDM5A,1
RP11,KDM5A,1
RP5,KDM5A,1
RPAIN,KDM5A,1
RPL6,KDM5A,1
RPN1,KDM5A,1
RRNAD1,KDM5A,1
RUFY1,KDM5A,1
SEC22C,KDM5A,1
SEC31A,KDM5A,1
SEPT2,KDM5A,1
SERP1,KDM5A,1
SH2B1,KDM5A,1
SIRT3,KDM5A,1
SLC25A11,KDM5A,1
SLC35A5,KDM5A,1
SNX1,KDM5A,1
SPATA5L1,KDM5A,1
SPG7,KDM5A,1
SRSF11,KDM5A,1
SS18L2,KDM5A,1
SSU72,KDM5A,1
ST7L,KDM5A,1
SUCO,KDM5A,1
TEPSIN,KDM5A,1
TERF2IP,KDM5A,1
TMCO1,KDM5A,1
TMEM230,KDM5A,1
TNPO2,KDM5A,1
TOP3A,KDM5A,1
TRIM52,KDM5A,1
TTLL9,KDM5A,1
TULP3,KDM5A,1
TYW5,KDM5A,1
U2AF2,KDM5A,1
UQCRC2,KDM5A,1
USP1,KDM5A,1
USP39,KDM5A,1
VMP1,KDM5A,1
VRK3,KDM5A,1
WDR37,KDM5A,1
YY1,KDM5A,1
ZDHHC5,KDM5A,1
ZNF213,KDM5A,1
ZNF23,KDM5A,1
ZNF263,KDM5A,1
ZNF329,KDM5A,1
ZNF398,KDM5A,1
ZNF48,KDM5A,1
ZNF568,KDM5A,1
ZNF580,KDM5A,1
ZNF581,KDM5A,1
ZNF584,KDM5A,1
ZNF721,KDM5A,1
ZNF790,KDM5A,1
DNAJB12,KDM5B,1
CMIP,KDM5B,1
CTNNA1,KDM5B,1
DAAM1,KDM5B,1
ELMSAN1,KDM5B,1
FOXP1,KDM5B,1
JARID2,KDM5B,1
JUP,KDM5B,1
LHFPL2,KDM5B,1
MYH9,KDM5B,1
PPFIBP2,KDM5B,1
PRRC2B,KDM5B,1
RAB11FIP4,KDM5B,1
RREB1,KDM5B,1
SMAD3,KDM5B,1
SYNJ2,KDM5B,1
TGIF1,KDM5B,1
VGLL4,KDM5B,1
HBB,KLF1,1
OSBP2,KLF1,1
ACTB,KLF1,1
ADAP1,KLF1,1
AGRN,KLF1,1
AHNAK,KLF1,1
ANK1,KLF1,1
ARHGAP45,KLF1,1
CHID1,KLF1,1
CNPPD1,KLF1,1
CPAMD8,KLF1,1
CTSB,KLF1,1
EGFL7,KLF1,1
EVL,KLF1,1
FBRSL1,KLF1,1
GPR137,KLF1,1
JADE2,KLF1,1
KCNN4,KLF1,1
KCTD2,KLF1,1
KLHL21,KLF1,1
LTBP4,KLF1,1
LYL1,KLF1,1
MAST1,KLF1,1
MICALL2,KLF1,1
NADK,KLF1,1
NOL4L,KLF1,1
NQO2,KLF1,1
PIM1,KLF1,1
PKM,KLF1,1
PLEC,KLF1,1
PTPA,KLF1,1
RAB3IL1,KLF1,1
RALGDS,KLF1,1
RERE,KLF1,1
RNF38,KLF1,1
SEPT9,KLF1,1
SGMS1,KLF1,1
SH3BP2,KLF1,1
SLC4A1,KLF1,1
SLC6A6,KLF1,1
SNAP47,KLF1,1
SORBS1,KLF1,1
SPTB,KLF1,1
STON2,KLF1,1
TBC1D14,KLF1,1
TCEA2,KLF1,1
UXS1,KLF1,1
XXYLT1,KLF1,1
YWHAZ,KLF1,1
ZFP36,KLF1,1
ZNF276,KLF1,1
AP3D1,KLF13,-1
ARID1A,KLF13,-1
ARRDC2,KLF13,-1
ATP6V0D1,KLF13,-1
BCL9L,KLF13,-1
DNAJB1,KLF13,-1
EML2,KLF13,-1
ERCC1,KLF13,-1
FASN,KLF13,-1
FCHO1,KLF13,-1
FKBP5,KLF13,-1
FSCN1,KLF13,-1
JADE1,KLF13,-1
KLHL21,KLF13,-1
LTBP4,KLF13,-1
NDST1,KLF13,-1
NFIC,KLF13,-1
OAZ1,KLF13,-1
PISD,KLF13,-1
PKNOX1,KLF13,-1
PLEC,KLF13,-1
PTOV1,KLF13,-1
RAPGEF3,KLF13,-1
RCSD1,KLF13,-1
REST,KLF13,-1
SAMD11,KLF13,-1
SEPT9,KLF13,-1
SLC1A5,KLF13,-1
SNX8,KLF13,-1
TBC1D14,KLF13,-1
TYRO3,KLF13,-1
NOS3,KLF2,1
THBD,KLF2,1
CCR5,KLF2,1
CCR7,KLF2,1
CDKN1A,KLF2,1
CXCR4,KLF2,-1
FABP5,KLF2,-1
IL2,KLF2,1
PPARG,KLF2,-1
SELL,KLF2,1
VAV1,KLF2,1
WEE1,KLF2,-1
ADD3,KLF3,1
ARHGAP5,KLF3,1
BTBD3,KLF3,1
CACHD1,KLF3,1
CAST,KLF3,1
GNG12,KLF3,1
KCNK1,KLF3,1
MECOM,KLF3,1
STRBP,KLF3,1
STXBP6,KLF3,1
TRIO,KLF3,1
TSPAN12,KLF3,1
ATF3,KLF4,1
BIRC5,KLF4,-1
CCND1,KLF4,1
CDH1,KLF4,1
CDKN1A,KLF4,1
GPA33,KLF4,1
LAMA3,KLF4,1
NANOG,KLF4,1
PFKP,KLF4,1
RARA,KLF4,-1
THBD,KLF4,1
VDR,KLF4,-1
BIRC5,KLF5,1
FASN,KLF5,1
FGFBP1,KLF5,1
NOTCH1,KLF5,1
FOXQ1,KLF5,1
JUP,KLF5,1
LAMB3,KLF5,1
PTK6,KLF5,1
ACTN1,KLF5,1
ADAP1,KLF5,1
AGRN,KLF5,1
AHNAK2,KLF5,1
AIM1L,KLF5,1
ALDH3A2,KLF5,1
AMN,KLF5,1
ANXA2,KLF5,1
B3GNT3,KLF5,1
BAIAP2L1,KLF5,1
CANT1,KLF5,1
CD9,KLF5,1
CIRBP,KLF5,1
CLDN4,KLF5,1
COL4A2,KLF5,1
COQ8B,KLF5,1
DGKQ,KLF5,1
DIAPH1,KLF5,1
DVL1,KLF5,1
ECE1,KLF5,1
ELF3,KLF5,1
EPHA2,KLF5,1
ERBB2,KLF5,1
ESRP2,KLF5,1
FA2H,KLF5,1
GPR137,KLF5,1
GPRC5A,KLF5,1
GPX4,KLF5,1
KCNN4,KLF5,1
KIAA1522,KLF5,1
KRT8,KLF5,1
LGALS3,KLF5,1
LLGL2,KLF5,1
LNX2,KLF5,1
LSR,KLF5,1
LTBP3,KLF5,1
LTBP4,KLF5,1
MCRIP2,KLF5,1
MIB2,KLF5,1
MIDN,KLF5,1
MISP,KLF5,1
MKNK2,KLF5,1
MYH14,KLF5,1
MYO1C,KLF5,1
MYO5B,KLF5,1
NFE2L2,KLF5,1
NOL4L,KLF5,1
PLEC,KLF5,1
PPL,KLF5,1
PPP1R13L,KLF5,1
PRKCZ,KLF5,1
PTCH1,KLF5,1
RAB11A,KLF5,1
RAB11FIP1,KLF5,1
RALGDS,KLF5,1
RBM47,KLF5,1
RXRA,KLF5,1
S100A16,KLF5,1
SCNN1A,KLF5,1
SDC1,KLF5,1
SH2D3A,KLF5,1
SLC2A1,KLF5,1
SLC48A1,KLF5,1
SPIRE2,KLF5,1
SREBF1,KLF5,1
STX1A,KLF5,1
TCF3,KLF5,1
TECR,KLF5,1
TJP3,KLF5,1
TRIM29,KLF5,1
WWC1,KLF5,1
YWHAZ,KLF5,1
ZBTB7C,KLF5,1
ZNF217,KLF5,1
ATF3,KLF6,1
DAPK2,KLF6,1
LTC4S,KLF6,1
MMP9,KLF6,-1
NOS2,KLF6,1
CDH1,KLF6,1
IGF1R,KLF6,1
ACTN1,KLF6,1
ANXA2,KLF6,1
AREG,KLF6,1
ARID5B,KLF6,1
ASAP1,KLF6,1
CLIP2,KLF6,1
CTNNBIP1,KLF6,1
DUSP10,KLF6,1
EHD1,KLF6,1
EPS8,KLF6,1
ERRFI1,KLF6,1
ETS1,KLF6,1
ETS2,KLF6,1
FAAP20,KLF6,1
IER5,KLF6,1
IRF1,KLF6,1
ITGB1,KLF6,1
LDLR,KLF6,1
LHFPL2,KLF6,1
LMNA,KLF6,1
LRRFIP1,KLF6,1
LTBP4,KLF6,1
MACF1,KLF6,1
MSI2,KLF6,1
MYH9,KLF6,1
NEDD9,KLF6,1
PLEC,KLF6,1
PTP4A1,KLF6,1
RBCK1,KLF6,1
RND3,KLF6,1
SEPT9,KLF6,1
SH3BP2,KLF6,1
SH3BP4,KLF6,1
SH3RF1,KLF6,1
SREBF1,KLF6,1
TACC1,KLF6,1
TECR,KLF6,1
TSPAN14,KLF6,1
VMP1,KLF6,1
WFS1,KLF6,1
WWTR1,KLF6,1
XXYLT1,KLF6,1
ZFP36L1,KLF6,1
ZFP36L2,KLF6,1
ACTN1,KLF9,1
AFAP1,KLF9,1
AGRN,KLF9,1
AMPD2,KLF9,1
APBB2,KLF9,1
ARHGEF2,KLF9,1
ARID5B,KLF9,1
ASPSCR1,KLF9,1
